     1.00000000100000013825E-001      7.37656586553393898805E-2306
     2.00000000100000019376E-001      1.88770754157928572999E-2156
     3.00000000100000052683E-001      2.23091014000378909898E-0938
     4.00000000100000030478E-001      1.84044314012708346721E-0498
     5.00000000100000008274E-001      1.18150208461992271291E-0309
     6.00000000100000097092E-001      7.27517681591856023874E-0197
     7.00000000100000074887E-001      5.02358716090722509581E-0126
     8.00000000100000052683E-001      7.15578406462782190636E-0097
     9.00000000100000030478E-001      1.95200933254295577735E-0062
     1.00000000010000000827E+000      1.43050833787799158569E-0415
     1.10000000010000009709E+000      1.22732397648134285710E-0361
     1.20000000010000018591E+000      1.09558928379414786519E-0291
     1.30000000010000005268E+000      6.96715678556092869898E-0239
     1.40000000010000014150E+000      2.88008144247096168807E-0198
     1.50000000010000000827E+000      1.86884316737444980318E-0166
     1.60000000010000009709E+000      4.39554179506931894858E-0140
     1.70000000010000018591E+000      6.51063586694787432528E-0119
     1.80000000010000005268E+000      1.10553874883760867859E-0101
     1.90000000010000014150E+000      1.60064717302408848825E-0087
     2.00000000010000000827E+000      9.75364202268019331780E-0076
     2.10000000010000009709E+000      1.91924858110851194530E-0065
     2.20000000010000018591E+000      8.86090792659341252791E-0057
     2.30000000010000027473E+000      1.98628408348744540329E-0049
     2.40000000010000036355E+000      3.79487507534612232175E-0043
     2.50000000010000000827E+000      9.59774147553652513148E-0038
     2.60000000010000009709E+000      4.55127197459436001483E-0033
     2.70000000010000018591E+000      5.34246515552379004871E-0029
     2.80000000010000027473E+000      1.94147482592895243436E-0025
     2.90000000010000036355E+000      2.61902556722720498155E-0022
     3.00000000010000000827E+000      1.52395707785694189772E-0019
     3.10000000010000009709E+000      5.00261346260615381595E-0017
     3.20000000010000018591E+000      8.59876880577240987295E-0015
     3.30000000010000027473E+000      8.46398488319091933024E-0013
     3.40000000010000036355E+000      5.14227874230648984184E-0011
     3.50000000010000000827E+000      2.05380200282987724474E-0009
     3.60000000010000009709E+000      5.68771661389107152945E-0008
     3.70000000010000018591E+000      1.14279584616393924880E-0006
     3.80000000010000027473E+000      1.73159051354163224912E-0005
     3.90000000010000036355E+000      2.04533789063410745731E-0004
     4.00000000010000000827E+000      1.93921896577459693270E-0003
     4.10000000010000054118E+000      1.56138160219756675363E-0002
     4.20000000010000018591E+000      1.05088389946500169710E-0001
     4.30000000009999983064E+000      6.02751719590849351148E-0001
     4.40000000010000036355E+000      2.99615856800095612233E+0000
     4.50000000010000000827E+000      1.30986034471758746846E+0001
     4.60000000010000054118E+000      5.10185329544399551300E+0001
     4.70000000010000018591E+000      1.79064756405222253367E+0002
     4.80000000010000071882E+000      5.72041886862787094446E+0002
     4.90000000010000036355E+000      1.67816883768858745827E+0003
     5.00000000010000000827E+000      4.55839968207401648082E+0003
     5.10000000010000054118E+000      1.16482117694681144819E+0004
     5.20000000010000018591E+000      2.78857958899071991145E+0004
     5.30000000010000071882E+000      6.99451293315720007263E+0004
