     1.00000000100000013825E-001      0.00000000000000000000E+0000
     2.00000000100000019376E-001      1.07293697209060782989E-4235
     3.00000000100000052683E-001      2.71160085471206851928E-1723
     4.00000000100000030478E-001      2.97166813729706476199E-0867
     5.00000000100000008274E-001      7.97982224655522005630E-0493
     6.00000000100000097092E-001      5.28063883423601311413E-0308
     7.00000000100000074887E-001      1.15514838783751167662E-0203
     8.00000000100000052683E-001      3.30272891334687749461E-0140
     9.00000000100000030478E-001      1.09845049051172211115E-0099
     1.00000000010000000827E+000      1.15448251161244063937E-0073
     1.10000000010000009709E+000      1.86091632932033595177E-0054
     1.20000000010000018591E+000      3.28795730869796536889E-0041
     1.30000000010000005268E+000      2.69147556023603740470E-0031
     1.40000000010000014150E+000      7.93758851157282572268E-0024
     1.50000000010000000827E+000      4.16456544417448598116E-0018
     1.60000000010000009709E+000      6.10316174038548149460E-0213
     1.70000000010000018591E+000      4.01467708834283020466E-0185
     1.80000000010000005268E+000      9.54067774620314386300E-0162
     1.90000000010000014150E+000      8.36786503449924997423E-0142
     2.00000000010000000827E+000      1.52197493833734536896E-0124
     2.10000000010000009709E+000      1.69954334033916643146E-0109
     2.20000000010000018591E+000      2.24045205837302914577E-0096
     2.30000000010000027473E+000      6.04435602330476138386E-0085
     2.40000000010000036355E+000      5.53753331939081295950E-0075
     2.50000000010000000827E+000      2.71210366028049610439E-0066
     2.60000000010000009709E+000      1.05888139742898033963E-0058
     2.70000000010000018591E+000      4.66645164340590618797E-0052
     2.80000000010000027473E+000      3.13478777153991595098E-0046
     2.90000000010000036355E+000      4.15602031962710904367E-0041
     3.00000000010000000827E+000      1.35914595375354858614E-0036
     3.10000000010000009709E+000      1.32937782845284610389E-0032
     3.20000000010000018591E+000      4.62525836297682440276E-0029
     3.30000000010000027473E+000      6.63493605616921389850E-0026
     3.40000000010000036355E+000      4.43432514056094312683E-0023
     3.50000000010000000827E+000      1.52880567659226748649E-0020
     3.60000000010000009709E+000      2.96160327771147311838E-0018
     3.70000000010000018591E+000      3.46475897449342278047E-0016
     3.80000000010000027473E+000      2.60237743836268645331E-0014
